School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Webb City,23.03,31.82,54.85,2,1,1
Carl Junction,22.01,25.36,47.37,3,2,2
Platte County,24.87,20.66,45.54,1,5,3
Smithville,16.35,23.35,39.7,9,3,4
Kearney,16.13,22.34,38.46,10,4,5
Parkway Central,17.15,19.33,36.48,7,7,6
Ladue Horton Watkins,17.59,18.21,35.8,5,8,7
West Plains,14.93,17.93,32.86,12,10,8
Lafayette (St. Joseph),17.72,11.93,29.65,4,16,9
Parkway North,14.96,14.67,29.63,11,12,10
Harrisonville,9.99,19.62,29.61,21,6,11
Camdenton,14.49,14.26,28.75,13,13,12
St. Francis Borgia,11.82,15.2,27.02,17,11,13
Grain Valley,12.65,11.22,23.87,14,18,14
Moberly,2.91,17.96,20.88,36,9,15
Rolla,16.39,4.33,20.72,8,28,16
Excelsior Springs,7.66,11.87,19.53,28,17,17
Hillcrest,11.38,6.8,18.17,18,23,18
Savannah,7.42,9.96,17.38,29,19,19
Riverview Gardens,12.29,5.03,17.32,16,25,20
MICDS,7.94,8.8,16.74,27,20,21
Helias Catholic,17.53,-1.59,15.94,6,43,22
Hillsboro,12.48,3.06,15.53,15,31,23
Grandview,1.1,13.59,14.7,40,15,24
Central (Cape Girardeau),10.49,4.13,14.62,19,29,25
Parkway West,-0.93,14.2,13.27,41,14,26
Hannibal,5.63,7.28,12.91,31,22,27
Raytown South,4.35,8.2,12.55,33,21,28
North County,8.51,2.45,10.95,25,33,29
St. Mary's South Side,10.44,-0.35,10.08,20,40,30
Farmington,7.96,1.0,8.96,26,38,31
St. Clair,9.76,-1.23,8.53,22,41,32
Bolivar,3.69,4.11,7.8,34,30,33
Nevada,7.37,0.35,7.72,30,39,34
Warrenton,9.68,-3.75,5.93,23,49,35
McDonald County,3.22,2.31,5.53,35,34,36
Westminster Christian Academy,1.82,2.1,3.92,38,35,37
Benton,4.6,-1.33,3.27,32,42,38
Ft. Zumwalt East,9.6,-6.77,2.83,24,52,39
Sikeston,-4.43,5.45,1.02,43,24,40
Warrensburg,-5.25,4.58,-0.67,44,27,41
Pacific,1.77,-4.88,-3.11,39,50,42
Kirksville,-8.96,4.86,-4.1,49,26,43
Festus,-8.2,1.07,-7.13,48,37,44
DeSoto with Kingston,-12.25,2.48,-9.77,55,32,45
Liberty (Wentzville),2.42,-13.03,-10.61,37,56,46
St. Dominic,-13.19,1.47,-11.72,57,36,47
McCluer,-9.15,-2.7,-11.85,51,47,48
Gateway,-9.08,-2.81,-11.89,50,48,49
Winnetonka,-5.4,-7.06,-12.46,45,54,50
Marshfield,-11.45,-1.87,-13.32,53,44,51
Perryville,-13.39,-2.15,-15.54,58,45,52
Clayton,-15.51,-2.29,-17.8,59,46,53
University City,-12.59,-6.95,-19.54,56,53,54
Union,-6.55,-13.23,-19.78,46,57,55
Affton,-11.28,-8.79,-20.07,52,55,56
Van Horn,-7.91,-13.32,-21.23,47,58,57
Priory,-16.75,-5.37,-22.12,60,51,58
Marshall,-11.56,-13.77,-25.33,54,59,59
St. Charles,-3.13,-22.72,-25.84,42,61,60
Windsor (Imperial),-24.29,-24.06,-48.35,61,62,61
East (Kansas City),-32.51,-16.26,-48.77,63,60,62
Northeast (Kansas City),-31.69,-30.14,-61.83,62,63,63
