School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Monroe City,11.92,9.93,21.85,2,2,1
Valle Catholic,9.58,11.12,20.71,5,1,2
Hayti,16.15,0.38,16.53,1,8,3
Penney,10.85,3.63,14.48,3,5,4
Princeton with Mercer,10.26,2.13,12.38,4,6,5
Marceline,3.06,1.86,4.92,7,7,6
Thayer,-2.79,7.18,4.39,12,3,7
East Buchanan,2.96,-0.15,2.82,8,9,8
Pierce City,-4.28,5.27,0.99,13,4,9
Sarcoxie,1.41,-3.03,-1.62,9,13,10
South Shelby,0.71,-3.58,-2.86,10,14,11
Plattsburg,-0.21,-6.43,-6.64,11,20,12
Westran,-5.95,-2.13,-8.07,15,11,13
Portageville,4.29,-14.03,-9.74,6,32,14
Lincoln,-9.75,-1.68,-11.43,19,10,15
Lockwood with Golden City,-8.84,-3.93,-12.77,17,16,16
Gallatin,-12.23,-3.84,-16.08,22,15,17
Fayette,-4.8,-11.29,-16.09,14,26,18
Ash Grove,-10.4,-7.27,-17.67,20,21,19
South Harrison,-15.21,-5.5,-20.72,30,17,20
Scotland County,-13.0,-8.0,-21.0,26,22,21
Marionville,-15.74,-5.54,-21.28,31,18,22
Windsor,-15.19,-8.04,-23.23,29,23,23
Crest Ridge,-14.75,-8.76,-23.51,28,24,24
Adrian,-20.58,-2.94,-23.52,45,12,25
Liberal with Bronaugh,-12.8,-11.37,-24.17,24,27,26
Skyline,-12.61,-12.31,-24.92,23,29,27
Wellington-Napoleon,-9.73,-16.35,-26.08,18,38,28
Mid-Buchanan,-12.94,-13.67,-26.61,25,31,29
Putnam County,-8.32,-19.54,-27.86,16,42,30
Archie,-22.21,-5.72,-27.93,46,19,31
West Platte,-17.1,-10.85,-27.95,36,25,32
North Platte,-10.82,-17.67,-28.49,21,41,33
Chaffee,-16.12,-14.08,-30.2,34,33,34
Knox County,-16.68,-14.22,-30.9,35,34,35
Mark Twain,-15.76,-15.26,-31.03,32,36,36
Scott City,-19.84,-11.4,-31.24,43,28,37
Midway,-19.29,-15.57,-34.86,40,37,38
Tipton,-19.11,-16.4,-35.5,39,40,39
Santa Fe,-16.02,-20.46,-36.48,33,45,40
Milan,-24.6,-13.47,-38.08,48,30,41
Polo,-13.81,-25.02,-38.82,27,49,42
Paris,-25.23,-14.6,-39.82,50,35,43
Cabool,-19.93,-20.08,-40.01,44,43,44
Schuyler County,-26.27,-16.36,-42.63,51,39,45
Drexel with Miami (Amoret),-22.67,-21.44,-44.11,47,46,46
Louisiana,-17.77,-28.93,-46.7,37,52,47
Jasper,-19.74,-26.97,-46.71,42,50,48
Harrisburg,-19.41,-27.69,-47.1,41,51,49
St. Vincent,-18.37,-30.56,-48.93,38,54,50
Salisbury,-30.85,-20.4,-51.25,56,44,51
Sweet Springs with Malta Bend,-26.92,-24.78,-51.69,52,48,52
Appleton City with Montrose,-30.92,-24.11,-55.03,57,47,53
Concordia,-27.39,-31.8,-59.19,53,55,54
Slater,-24.71,-35.59,-60.3,49,56,55
Rich Hill with Hume,-29.38,-35.93,-65.31,54,57,56
Lone Jack,-29.43,-41.91,-71.34,55,58,57
Crystal City,-41.94,-30.18,-72.12,59,53,58
Pleasant Hope,-33.67,-45.94,-79.61,58,59,59
