School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Maryville,11.9,20.84,32.75,7,1,1
Chillicothe,17.26,14.76,32.02,4,3,2
Reeds Spring,18.47,8.79,27.26,1,12,3
Blair Oaks,14.36,11.37,25.73,5,7,4
Center,14.29,8.97,23.26,6,11,5
Eldon,18.37,2.88,21.25,2,24,6
Mt. Vernon,6.33,14.15,20.48,14,5,7
Seneca,4.43,15.16,19.59,20,2,8
Cassville,4.72,13.91,18.63,18,6,9
McCluer South-Berkeley,8.16,9.13,17.29,9,10,10
Lutheran South,4.94,11.17,16.11,16,8,11
Springfield Catholic,1.04,14.29,15.33,22,4,12
Central (Park Hills),10.51,3.62,14.14,8,21,13
St. James,5.95,7.45,13.4,15,14,14
Odessa,6.5,6.5,13.0,13,15,15
Aurora,7.51,5.09,12.6,11,18,16
Owensville,18.14,-6.79,11.35,3,43,17
Kennett,7.76,0.51,8.27,10,27,18
Pleasant Hill,-0.65,8.68,8.04,24,13,19
Southern Boone,3.09,4.39,7.49,21,20,20
Mexico,4.93,1.7,6.63,17,25,21
St. Pius X (Kansas City),-0.01,6.49,6.48,23,16,22
Osage,6.63,-0.95,5.68,12,31,23
Hogan Prep Academy Charter,4.71,-0.24,4.47,19,28,24
St. Charles West,-1.35,3.33,1.99,27,22,25
Salem,-9.37,9.19,-0.18,42,9,26
Monett,-5.62,3.24,-2.38,35,23,27
Ste. Genevieve,-2.68,-1.68,-4.36,28,34,28
Orchard Farm,-4.02,-0.48,-4.5,30,30,29
Miller Career Academy,-11.12,6.01,-5.11,47,17,30
Dexter,-10.02,4.61,-5.41,44,19,31
Richmond,-1.07,-4.64,-5.72,25,40,32
Logan-Rogersville,-8.03,1.56,-6.47,40,26,33
Fulton,-5.31,-1.58,-6.89,34,32,34
Clinton,-6.62,-0.43,-7.05,37,29,35
Boonville,-5.22,-2.7,-7.93,33,36,36
Veritas Christian Academy,-4.39,-3.94,-8.33,32,39,37
Oak Grove,-7.67,-2.83,-10.5,39,37,38
Duchesne,-3.74,-6.76,-10.5,29,42,39
Potosi,-9.65,-1.6,-11.25,43,33,40
Soldan International Studies,-8.05,-3.87,-11.92,41,38,41
Pembroke Hill,-11.81,-1.8,-13.61,49,35,42
Lutheran St. Charles,-1.32,-12.43,-13.75,26,52,43
Wright City,-4.31,-11.69,-16.0,31,50,44
Buffalo,-6.52,-9.51,-16.03,36,47,45
Winfield,-10.41,-11.47,-21.88,45,49,46
Sullivan,-13.36,-8.58,-21.94,52,44,47
John Burroughs,-12.87,-9.51,-22.38,51,46,48
Central (Kansas City),-10.46,-14.01,-24.47,46,54,49
Normandy Collaborative,-13.39,-11.46,-24.85,53,48,50
Jennings,-20.08,-5.27,-25.35,60,41,51
Hollister,-14.46,-11.8,-26.26,54,51,52
Central (New Madrid County),-7.39,-19.18,-26.56,38,60,53
Vashon,-12.57,-15.56,-28.13,50,57,54
Confluence Prep Academy Charter,-22.13,-8.79,-30.93,61,45,55
Cameron,-18.25,-13.3,-31.54,57,53,56
East Newton,-15.36,-18.7,-34.06,55,59,57
Southeast,-19.59,-15.05,-34.64,59,56,58
Lincoln College Prep,-19.26,-16.18,-35.44,58,58,59
Roosevelt,-16.09,-20.35,-36.44,56,61,60
Fredericktown,-11.26,-25.71,-36.96,48,62,61
Lift for Life Academy Charter,-23.66,-15.0,-38.66,62,55,62
Missouri Military Academy,-41.06,-37.76,-78.82,63,63,63
