School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lutheran North,32.8,22.69,55.49,1,2,1
Trinity Catholic,30.58,19.39,49.97,2,3,2
Lamar,21.76,26.61,48.36,3,1,3
Ava,10.59,14.15,24.74,7,5,4
Lafayette County,14.55,8.94,23.49,5,8,5
Caruthersville,15.55,7.62,23.17,4,11,6
Malden,10.81,9.34,20.15,6,7,7
Palmyra,1.72,17.28,19.0,19,4,8
North Callaway,5.66,8.64,14.29,12,9,9
Clark County,4.37,9.41,13.78,15,6,10
Cardinal Ritter,8.61,4.25,12.86,8,15,11
Macon,7.62,4.87,12.49,9,14,12
Lathrop,2.84,8.48,11.32,17,10,13
Centralia,4.29,6.53,10.81,16,12,14
South Callaway,7.2,0.92,8.12,10,18,15
Lexington,4.99,2.94,7.93,14,16,16
Liberty (Mountain View),7.18,-0.2,6.98,11,23,17
Mountain Grove,1.27,2.66,3.92,20,17,18
Fair Grove,2.01,-3.18,-1.17,18,24,19
Strafford,-3.23,0.92,-2.31,23,19,20
Hallsville,-4.25,0.72,-3.53,25,20,21
Lawson,-9.55,6.01,-3.53,33,13,22
Charleston,5.43,-13.54,-8.12,13,38,23
Brookfield,-10.82,-0.0,-10.83,36,22,24
El Dorado Springs,-6.27,-6.14,-12.41,27,29,25
Jefferson (Festus),-2.5,-10.95,-13.45,22,36,26
Carnahan,-6.54,-6.92,-13.46,28,32,27
Bishop LeBlond,-6.2,-7.48,-13.68,26,33,28
East Prairie,1.03,-15.07,-14.04,21,44,29
Trenton,-9.31,-6.65,-15.96,32,31,30
Holden,-16.79,0.54,-16.25,43,21,31
Warsaw,-7.71,-8.72,-16.43,29,35,32
Houston,-11.1,-8.33,-19.43,37,34,33
Carrollton,-13.75,-6.35,-20.1,40,30,34
University Academy Charter,-16.51,-3.61,-20.12,42,25,35
California,-18.18,-3.62,-21.8,44,26,36
Versailles,-9.0,-14.23,-23.23,31,42,37
Montgomery County,-9.82,-13.63,-23.45,34,39,38
Hermann,-18.2,-5.33,-23.53,45,27,39
Brentwood,-18.37,-5.86,-24.23,46,28,40
Bowling Green,-8.44,-16.21,-24.66,30,47,41
Cuba,-3.57,-22.37,-25.94,24,52,42
Summit Christian Academy,-9.87,-16.1,-25.98,35,46,43
Knob Noster,-13.23,-16.86,-30.09,39,48,44
Willow Springs,-12.71,-18.71,-31.43,38,50,45
Cole Camp,-18.45,-13.64,-32.08,47,40,46
Stockton,-16.45,-15.63,-32.09,41,45,47
St. Pius X (Festus),-20.35,-12.09,-32.44,50,37,48
Highland,-18.9,-13.72,-32.61,48,41,49
Van-Far with Community,-21.33,-14.37,-35.69,51,43,50
Kelly,-25.64,-17.36,-43.0,56,49,51
Butler,-25.56,-22.96,-48.52,54,53,52
Clopton with Elsberry,-20.14,-32.96,-53.1,49,58,53
Herculaneum,-31.9,-22.28,-54.17,58,51,54
Principia,-24.47,-30.75,-55.22,53,55,55
Diamond,-23.65,-32.31,-55.96,52,57,56
Cleveland NJROTC,-25.57,-30.83,-56.41,55,56,57
St. Paul Lutheran (Concordia),-28.86,-29.05,-57.91,57,54,58
Sherwood,-36.54,-40.12,-76.66,59,59,59
